pkt,sample_idx,rssi,ant_array,channel,i,q
0,0,-69,1,32,-401,-287
0,1,-69,1,32,-484,-114
0,2,-69,1,32,-486,98
0,3,-69,1,32,-411,270
0,4,-69,1,32,-250,407
0,5,-69,1,32,-67,464
0,6,-69,1,32,148,438
0,7,-69,1,32,330,326
0,8,-69,1,32,435,172
0,9,-69,1,32,475,-30
0,10,-69,1,32,439,-205
0,11,-69,1,32,330,-366
0,12,-69,1,32,185,-458
0,13,-69,1,32,-6,-494
0,14,-69,1,32,-201,-452
0,15,-69,1,32,-346,-346
0,16,-69,1,32,-450,-168
0,17,-69,1,32,-478,14
0,18,-69,1,32,-428,213
0,19,-69,1,32,-318,355
0,20,-69,1,32,-135,449
0,21,-69,1,32,78,459
0,22,-69,1,32,257,395
0,23,-69,1,32,408,255
0,24,-69,1,32,472,87
0,25,-69,1,32,457,-120
0,26,-69,1,32,372,-287
0,27,-69,1,32,216,-425
0,28,-69,1,32,22,-485
0,29,-69,1,32,-156,-460
0,30,-69,1,32,-327,-351
0,31,-69,1,32,-435,-203
0,32,-69,1,32,-481,-3
0,33,-69,1,32,-448,176
0,34,-69,1,32,-326,345
0,35,-69,1,32,-140,447
0,36,-69,1,32,49,467
0,37,-69,1,32,249,410
0,38,-69,1,32,388,297
0,39,-69,1,32,480,111
0,40,-69,1,32,477,-99
0,41,-69,1,32,361,-354
0,42,-69,1,32,124,-571
0,43,-69,1,32,-155,-657
0,44,-69,1,32,-458,-576
0,45,-69,1,32,-657,-362
0,46,-69,1,32,-744,-17
0,47,-69,1,32,-694,297
0,48,-69,1,32,-512,552
0,49,-69,1,32,-254,634
0,50,-69,1,32,-17,556
0,51,-69,1,32,201,356
0,52,-69,1,32,318,155
0,53,-69,1,32,354,-36
0,54,-69,1,32,302,-170
0,55,-69,1,32,206,-256
0,56,-69,1,32,87,-339
0,57,-69,1,32,-10,-406
0,58,-69,1,32,-111,-452
0,59,-69,1,32,-205,-445
0,60,-69,1,32,-319,-354
0,61,-69,1,32,-419,-185
0,62,-69,1,32,-465,4
0,63,-69,1,32,-431,221
0,64,-69,1,32,-306,386
0,65,-69,1,32,-63,510
0,66,-69,1,32,210,536
0,67,-69,1,32,508,448
0,68,-69,1,32,717,233
0,69,-69,1,32,771,-38
0,70,-69,1,32,681,-363
0,71,-69,1,32,479,-599
0,72,-69,1,32,193,-719
0,73,-69,1,32,-51,-680
0,74,-69,1,32,-249,-484
0,75,-69,1,32,-345,-215
0,76,-69,1,32,-353,9
0,77,-69,1,32,-297,187
0,78,-69,1,32,-209,274
0,79,-69,1,32,-81,321
0,80,-69,1,32,45,342
0,81,-69,1,32,185,352
0,82,-69,1,32,310,336
0,83,-69,1,32,400,275
0,84,-69,1,32,468,145
0,85,-69,1,32,484,-21
0,86,-69,1,32,436,-221
0,87,-69,1,32,327,-376
0,88,-69,1,32,119,-484
0,89,-69,1,32,-158,-495
0,90,-69,1,32,-419,-406
0,91,-69,1,32,-652,-192
0,92,-69,1,32,-742,63
0,93,-69,1,32,-678,364
0,94,-69,1,32,-487,586
0,95,-69,1,32,-186,736
0,96,-69,1,32,118,747
0,97,-69,1,32,315,623
0,98,-69,1,32,422,373
0,99,-69,1,32,409,104
0,100,-69,1,32,320,-151
0,101,-69,1,32,211,-295
0,102,-69,1,32,77,-350
0,103,-69,1,32,-66,-334
0,104,-69,1,32,-191,-299
0,105,-69,1,32,-318,-259
0,106,-69,1,32,-407,-215
0,107,-69,1,32,-467,-126
0,108,-69,1,32,-476,4
0,109,-69,1,32,-433,189
0,110,-69,1,32,-325,372
0,111,-69,1,32,-171,481
0,112,-69,1,32,64,506
0,113,-69,1,32,308,414
0,114,-69,1,32,549,186
0,115,-69,1,32,670,-84
0,116,-69,1,32,632,-397
0,117,-69,1,32,412,-635
0,118,-69,1,32,112,-734
0,119,-69,1,32,-250,-694
0,120,-69,1,32,-499,-542
0,121,-69,1,32,-615,-289
0,122,-69,1,32,-558,-49
0,123,-69,1,32,-373,179
0,124,-69,1,32,-152,325
0,125,-69,1,32,10,367
0,126,-69,1,32,143,331
0,127,-69,1,32,232,243
0,128,-69,1,32,323,129
0,129,-69,1,32,397,36
0,130,-69,1,32,451,-60
0,131,-69,1,32,443,-166
0,132,-69,1,32,372,-277
0,133,-69,1,32,223,-400
0,134,-69,1,32,51,-475
0,135,-69,1,32,-159,-478
0,136,-69,1,32,-337,-378
0,137,-69,1,32,-495,-151
0,138,-69,1,32,-562,162
0,139,-69,1,32,-504,446
0,140,-69,1,32,-305,688
0,141,-69,1,32,-31,772
0,142,-69,1,32,304,702
0,143,-69,1,32,555,533
0,144,-69,1,32,705,272
0,145,-69,1,32,682,8
0,146,-69,1,32,533,-183
0,147,-69,1,32,284,-316
0,148,-69,1,32,63,-360
0,149,-69,1,32,-127,-336
0,150,-69,1,32,-242,-257
0,151,-69,1,32,-303,-156
0,152,-69,1,32,-354,-30
0,153,-69,1,32,-391,78
0,154,-69,1,32,-406,197
0,155,-69,1,32,-367,298
0,156,-69,1,32,-242,402
0,157,-69,1,32,-56,467
0,158,-69,1,32,131,469
0,159,-69,1,32,326,374
0,160,-69,1,32,452,196
0,161,-69,1,32,501,-91
0,162,-69,1,32,436,-371
0,163,-69,1,32,240,-629
0,164,-69,1,32,-50,-746
0,165,-69,1,32,-328,-693
0,166,-69,1,32,-595,-485
0,167,-69,1,32,-739,-217
0,168,-69,1,32,-767,86
0,169,-69,1,32,-650,287
0,170,-69,1,32,-401,395
0,171,-69,1,32,-114,395
0,172,-69,1,32,106,336
0,173,-69,1,32,265,228
0,174,-69,1,32,325,110
0,175,-69,1,32,328,-35
0,176,-69,1,32,305,-163
0,177,-69,1,32,269,-292
0,178,-69,1,32,214,-395
0,179,-69,1,32,132,-454
0,180,-69,1,32,-10,-477
0,181,-69,1,32,-171,-445
0,182,-69,1,32,-348,-346
0,183,-69,1,32,-461,-194
0,184,-69,1,32,-493,43
0,185,-69,1,32,-409,313
0,186,-69,1,32,-239,528
0,187,-69,1,32,41,665
0,188,-69,1,32,314,649
0,189,-69,1,32,578,465
0,190,-69,1,32,718,193
0,191,-69,1,32,736,-149
0,192,-69,1,32,608,-426
0,193,-69,1,32,399,-546
0,194,-69,1,32,121,-523
0,195,-69,1,32,-109,-393
0,196,-69,1,32,-294,-202
0,197,-69,1,32,-364,-44
0,198,-69,1,32,-342,96
0,199,-69,1,32,-258,212
0,200,-69,1,32,-161,303
0,201,-69,1,32,-53,389
0,202,-69,1,32,40,442
0,203,-69,1,32,150,451
0,204,-69,1,32,260,407
0,205,-69,1,32,385,297
0,206,-69,1,32,481,136
0,207,-69,1,32,505,-39
0,208,-69,1,32,431,-255
0,209,-69,1,32,253,-438
0,210,-69,1,32,-42,-581
0,211,-69,1,32,-340,-587
0,212,-69,1,32,-615,-423
