,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
0,0,19,(-79-289j),-79,-289,299.60307074527793,9.0,36,9.0
1,0,19,(-185-234j),-185,-234,298.2968320314515,9.25,37,9.25
2,0,19,(-278-116j),-278,-116,301.2308085173228,9.5,38,9.5
3,0,19,(-320+7j),-320,7,320.0765533431026,9.75,39,9.75
12,0,19,(133+243j),133,243,277.01624501101014,15.0,60,15.0
13,0,19,(182+220j),182,220,285.5240795449659,15.25,61,15.25
14,0,19,(256+128j),256,128,286.2167011199731,15.5,62,15.5
15,0,19,(311-11j),311,-11,311.1944729586308,15.75,63,15.75
24,0,19,(-102-275j),-102,-275,293.307006394324,21.0,84,21.0
25,0,19,(-148-262j),-148,-262,300.9119472536775,21.25,85,21.25
26,0,19,(-242-159j),-242,-159,289.56001105124994,21.5,86,21.5
27,0,19,(-305-21j),-305,-21,305.7220960284029,21.75,87,21.75
36,0,19,(103+268j),103,268,287.1114766079545,27.0,108,27.0
37,0,19,(148+248j),148,248,288.80443209895515,27.25,109,27.25
38,0,19,(240+143j),240,143,279.3725111745964,27.5,110,27.5
39,0,19,(298+18j),298,18,298.54312921251426,27.75,111,27.75
48,0,19,(-68-280j),-68,-280,288.13885541523206,33.0,132,33.0
49,0,19,(-120-286j),-120,-286,310.1548000595831,33.25,133,33.25
50,0,19,(-216-208j),-216,-208,299.866637023861,33.5,134,33.5
51,0,19,(-303-65j),-303,-65,309.8935301034857,33.75,135,33.75
60,0,19,(54+268j),54,268,273.38617375427015,39.0,156,39.0
61,0,19,(103+264j),103,264,283.3813684771813,39.25,157,39.25
62,0,19,(213+180j),213,180,278.87093789063067,39.5,158,39.5
63,0,19,(293+68j),293,68,300.7873002638243,39.75,159,39.75
72,0,19,(-66-280j),-66,-280,287.67342595380615,45.0,180,45.0
73,0,19,(-118-277j),-118,-277,301.08636634693374,45.25,181,45.25
74,0,19,(-217-200j),-217,-200,295.10845463998487,45.5,182,45.5
75,0,19,(-314-69j),-314,-69,321.49183504406454,45.75,183,45.75
