,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
0,0,15,(25-311j),25,-311,312.0032051117424,9.0,36,9.0
1,0,15,(-99-304j),-99,-304,319.71393463532365,9.25,37,9.25
2,0,15,(-211-265j),-211,-265,338.74178956839677,9.5,38,9.5
3,0,15,(-309-178j),-309,-178,356.6020190632689,9.75,39,9.75
12,0,15,(-150+302j),-150,302,337.2002372478406,15.0,60,15.0
13,0,15,(-107+277j),-107,277,296.94780686174465,15.25,61,15.25
14,0,15,(17+297j),17,297,297.4861341306515,15.5,62,15.5
15,0,15,(180+295j),180,295,345.5792239125495,15.75,63,15.75
24,0,15,(266-194j),266,-194,329.2294033041399,21.0,84,21.0
25,0,15,(223-183j),223,-183,288.47530223573733,21.25,85,21.25
26,0,15,(131-263j),131,-263,293.8196725884773,21.5,86,21.5
27,0,15,(-6-352j),-6,-352,352.05113264978996,21.75,87,21.75
36,0,15,(-330+15j),-330,15,330.3407331831786,27.0,108,27.0
37,0,15,(-283+41j),-283,41,285.9545418418809,27.25,109,27.25
38,0,15,(-238+160j),-238,160,286.7821472825671,27.5,110,27.5
39,0,15,(-168+293j),-168,293,337.7469466923424,27.75,111,27.75
48,0,15,(310+111j),310,111,329.27344259748617,33.0,132,33.0
49,0,15,(282+80j),282,80,293.1279584072458,33.25,133,33.25
50,0,15,(296-50j),296,-50,300.1932710771512,33.5,134,33.5
51,0,15,(288-187j),288,-187,343.3846240005513,33.75,135,33.75
60,0,15,(-184-272j),-184,-272,328.3900120283807,39.0,156,39.0
61,0,15,(-181-237j),-181,-237,298.2113344593059,39.25,157,39.25
62,0,15,(-272-138j),-272,-138,305.00491799313664,39.5,158,39.5
63,0,15,(-354-10j),-354,-10,354.1412147717348,39.75,159,39.75
72,0,15,(11+329j),11,329,329.18383921450334,45.0,180,45.0
73,0,15,(29+293j),29,293,294.43165590676557,45.25,181,45.25
74,0,15,(161+246j),161,246,294.0017006753532,45.5,182,45.5
75,0,15,(287+175j),287,175,336.14580169920316,45.75,183,45.75
84,0,15,(141-294j),141,-294,326.06287737183453,51.0,204,51.0
85,0,15,(110-271j),110,-271,292.4739304621867,51.25,205,51.25
86,0,15,(-26-295j),-26,-295,296.14354627443765,51.5,206,51.5
87,0,15,(-174-295j),-174,-295,342.49233568066893,51.75,207,51.75
96,0,15,(-267+178j),-267,178,320.89406351629503,57.0,228,57.0
97,0,15,(-223+175j),-223,175,283.467811223779,57.25,229,57.25
98,0,15,(-113+266j),-113,266,289.0069203323685,57.5,230,57.5
99,0,15,(8+341j),8,341,341.09382873338535,57.75,231,57.75
108,0,15,(329-28j),329,-28,330.1893396219811,63.0,252,63.0
109,0,15,(287-53j),287,-53,291.8527025744322,63.25,253,63.25
110,0,15,(242-168j),242,-168,294.59803122220626,63.5,254,63.5
111,0,15,(159-304j),159,-304,343.0699637100281,63.75,255,63.75
120,0,15,(-317-118j),-317,-118,338.2499076126999,69.0,276,69.0
121,0,15,(-284-90j),-284,-90,297.91945220142975,69.25,277,69.25
122,0,15,(-293+29j),-293,29,294.43165590676557,69.5,278,69.5
123,0,15,(-284+193j),-284,193,343.3729750577351,69.75,279,69.75
132,0,15,(194+273j),194,273,334.91043578843585,75.0,300,75.0
133,0,15,(192+232j),192,232,301.14448359549937,75.25,301,75.25
134,0,15,(268+139j),268,139,301.9023020780067,75.5,302,75.5
135,0,15,(343-1j),343,-1,343.0014577228499,75.75,303,75.75
144,0,15,(-22-335j),-22,-335,335.72161086233336,81.0,324,81.0
145,0,15,(-48-287j),-48,-287,290.98625397087056,81.25,325,81.25
146,0,15,(-167-238j),-167,-238,290.7455932598119,81.5,326,81.5
147,0,15,(-307-149j),-307,-149,341.2477106150311,81.75,327,81.75
156,0,15,(-111+316j),-111,316,334.9283505467998,87.0,348,87.0
157,0,15,(-82+291j),-82,291,302.33259830855155,87.25,349,87.25
158,0,15,(40+308j),40,308,310.5865418848666,87.5,350,87.5
159,0,15,(205+305j),205,305,367.4914965002592,87.75,351,87.75
168,0,15,(266-200j),266,-200,332.8002403845286,93.0,372,93.0
169,0,15,(219-202j),219,-202,297.9345565724124,93.25,373,93.25
170,0,15,(122-275j),122,-275,300.84713726409296,93.5,374,93.5
171,0,15,(-22-343j),-22,-343,343.70481521212355,93.75,375,93.75
180,0,15,(-329+40j),-329,40,331.4226908345293,99.0,396,99.0
181,0,15,(-292+45j),-292,45,295.447118787779,99.25,397,99.25
182,0,15,(-254+149j),-254,149,294.47750338523315,99.5,398,99.5
183,0,15,(-189+269j),-189,269,328.7582698579611,99.75,399,99.75
192,0,15,(288+157j),288,157,328.01371922527875,105.0,420,105.0
193,0,15,(269+122j),269,122,295.3726459914662,105.25,421,105.25
194,0,15,(299-13j),299,-13,299.2824752637548,105.5,422,105.5
195,0,15,(307-164j),307,-164,348.05890306096177,105.75,423,105.75
204,0,15,(-208-256j),-208,-256,329.84845004941286,111.0,444,111.0
205,0,15,(-201-218j),-201,-218,296.52150006365474,111.25,445,111.25
206,0,15,(-277-114j),-277,-114,299.5413160150032,111.5,446,111.5
207,0,15,(-335+9j),-335,9,335.1208737157386,111.75,447,111.75
216,0,15,(62+329j),62,329,334.79097956784915,117.0,468,117.0
217,0,15,(80+291j),80,291,301.7962889102515,117.25,469,117.25
218,0,15,(203+233j),203,233,309.0275068662982,117.5,470,117.5
219,0,15,(318+150j),318,150,351.60204777560665,117.75,471,117.75
228,0,15,(122-305j),122,-305,328.49505323520475,123.0,492,123.0
229,0,15,(92-283j),92,-283,297.578561055732,123.25,493,123.25
230,0,15,(-49-300j),-49,-300,303.97532794620025,123.5,494,123.5
231,0,15,(-191-293j),-191,-293,349.7570585420686,123.75,495,123.75
240,0,15,(-287+189j),-287,189,343.64225584174017,129.0,516,129.0
241,0,15,(-244+190j),-244,190,309.2507073556987,129.25,517,129.25
242,0,15,(-140+275j),-140,275,308.58548248418947,129.5,518,129.5
243,0,15,(-15+339j),-15,339,339.3316961322653,129.75,519,129.75
252,0,15,(325-39j),325,-39,327.33163611236847,135.0,540,135.0
253,0,15,(285-66j),285,-66,292.54230463302224,135.25,541,135.25
254,0,15,(239-181j),239,-181,299.8032688280767,135.5,542,135.5
255,0,15,(159-320j),159,-320,357.32478223599327,135.75,543,135.75
264,0,15,(-297-135j),-297,-135,326.24224128705345,141.0,564,141.0
265,0,15,(-275-98j),-275,-98,291.94006234157035,141.25,565,141.25
266,0,15,(-294+24j),-294,24,294.9779652787645,141.5,566,141.5
267,0,15,(-290+187j),-290,187,345.0637622237374,141.75,567,141.75
276,0,15,(196+268j),196,268,332.02409551115414,147.0,588,147.0
277,0,15,(192+213j),192,213,286.76296832052776,147.25,589,147.25
278,0,15,(264+123j),264,123,291.247317584214,147.5,590,147.5
279,0,15,(340-8j),340,-8,340.0941046239996,147.75,591,147.75
296,1,35,(-85+432j),-85,432,440.2828636229214,165.0,36,9.0
297,1,35,(91+418j),91,418,427.79083674150854,165.25,37,9.25
298,1,35,(238+341j),238,341,415.84251826863493,165.5,38,9.5
299,1,35,(349+229j),349,229,417.4230468002456,165.75,39,9.75
308,1,35,(304-367j),304,-367,476.5553483069936,171.0,60,15.0
309,1,35,(163-416j),163,-416,446.79413604030213,171.25,61,15.25
310,1,35,(-3-419j),-3,-419,419.0107397191628,171.5,62,15.5
311,1,35,(-134-409j),-134,-409,430.3916820757576,171.75,63,15.75
320,1,35,(-414+179j),-414,179,451.03990954238185,177.0,84,21.0
321,1,35,(-325+251j),-325,251,410.64096239902807,177.25,85,21.25
322,1,35,(-178+373j),-178,373,413.2952939485278,177.5,86,21.5
323,1,35,(1+461j),1,461,461.0010845974226,177.75,87,21.75
332,1,35,(364+100j),364,100,377.48642359692883,183.0,108,27.0
333,1,35,(410+36j),410,36,411.5774532211404,183.25,109,27.25
334,1,35,(409-151j),409,-151,435.98394465851607,183.5,110,27.5
335,1,35,(299-358j),299,-358,466.43863476345956,183.75,111,27.75
344,1,35,(-258-255j),-258,-255,362.75198138673204,189.0,132,33.0
345,1,35,(-382-204j),-382,-204,433.0588874506561,189.25,133,33.25
346,1,35,(-456-8j),-456,-8,456.0701700396552,189.5,134,33.5
347,1,35,(-431+222j),-431,222,484.81439747598256,189.75,135,33.75
356,1,35,(56+417j),56,417,420.7433897282285,195.0,156,39.0
357,1,35,(219+393j),219,393,449.89998888641907,195.25,157,39.25
358,1,35,(374+227j),374,227,437.49857142623904,195.5,158,39.5
359,1,35,(441+61j),441,61,445.19883198409224,195.75,159,39.75
368,1,35,(125-439j),125,-439,456.4493400148586,201.0,180,45.0
369,1,35,(-35-419j),-35,-419,420.4592727006981,201.25,181,45.25
370,1,35,(-204-341j),-204,-341,397.3625548538765,201.5,182,45.5
371,1,35,(-328-268j),-328,-268,423.5658154289602,201.75,183,45.75
380,1,35,(-380+287j),-380,287,476.20268793865495,207.0,204,51.0
381,1,35,(-233+371j),-233,371,438.0981625161192,207.25,205,51.25
382,1,35,(-66+410j),-66,410,415.27821999233237,207.5,206,51.5
383,1,35,(101+425j),101,425,436.8363537985363,207.75,207,51.75
392,1,35,(437-133j),437,-133,456.7909806465097,213.0,228,57.0
393,1,35,(325-219j),325,-219,391.9004975755964,213.25,229,57.25
394,1,35,(210-315j),210,-315,378.5828839237189,213.5,230,57.5
395,1,35,(73-425j),73,-425,431.223839786253,213.75,231,57.75
404,1,35,(-407-120j),-407,-120,424.32181183625244,219.0,252,63.0
405,1,35,(-395-57j),-395,-57,399.09146821248885,219.25,253,63.25
406,1,35,(-411+105j),-411,105,424.20042432793485,219.5,254,63.5
407,1,35,(-388+297j),-388,297,488.6235769997187,219.75,255,63.75
416,1,35,(350+309j),350,309,466.8843539892936,225.0,276,69.0
417,1,35,(355+220j),355,220,417.6421913552317,225.25,277,69.25
418,1,35,(402+74j),402,74,408.7542048713383,225.5,278,69.5
419,1,35,(443-113j),443,-113,457.1848641414105,225.75,279,69.75
428,1,35,(-103-361j),-103,-361,375.40644640176333,231.0,300,75.0
429,1,35,(-144-355j),-144,-355,383.0939832469312,231.25,301,75.25
430,1,35,(-286-299j),-286,-299,413.75959203382826,231.5,302,75.5
431,1,35,(-454-143j),-454,-143,475.988445237907,231.75,303,75.75
440,1,35,(-91+421j),-91,421,430.72264858026676,237.0,324,81.0
441,1,35,(-48+386j),-48,386,388.9730067755345,237.25,325,81.25
442,1,35,(84+385j),84,385,394.05710246105195,237.5,326,81.5
443,1,35,(296+340j),296,340,450.7948535642349,237.75,327,81.75
452,1,35,(308-312j),308,-312,438.41532819918604,243.0,348,87.0
453,1,35,(239-324j),239,-324,402.61271713645607,243.25,349,87.25
454,1,35,(83-404j),83,-404,412.43787410954394,243.5,350,87.5
455,1,35,(-119-460j),-119,-460,475.1431363284121,243.75,351,87.75
464,1,35,(-401+100j),-401,100,413.2807762284619,249.0,372,93.0
465,1,35,(-377+145j),-377,145,403.92326003833944,249.25,373,93.25
466,1,35,(-292+304j),-292,304,421.5210552273753,249.5,374,93.5
467,1,35,(-121+458j),-121,458,473.7140487678194,249.75,375,93.75
476,1,35,(420+90j),420,90,429.53463189829057,255.0,396,99.0
477,1,35,(393+27j),393,27,393.92638906272833,255.25,397,99.25
478,1,35,(394-102j),394,-102,406.9889433387595,255.5,398,99.5
479,1,35,(364-295j),364,-295,468.53068202626815,255.75,399,99.75
488,1,35,(-245-331j),-245,-331,411.80820778610035,261.0,420,105.0
489,1,35,(-272-275j),-272,-275,386.79322641432077,261.25,421,105.25
490,1,35,(-369-156j),-369,-156,400.62076830838413,261.5,422,105.5
491,1,35,(-455+46j),-455,46,457.31936324629856,261.75,423,105.75
500,1,35,(101+391j),101,391,403.8341243629617,267.0,444,111.0
501,1,35,(136+382j),136,382,405.48736108539805,267.25,445,111.25
502,1,35,(304+300j),304,300,427.10186138671884,267.5,446,111.5
503,1,35,(454+148j),454,148,477.51439768869795,267.75,447,111.75
512,1,35,(175-386j),175,-386,423.8171775659878,273.0,468,117.0
513,1,35,(132-387j),132,-387,408.8924063858364,273.25,469,117.25
514,1,35,(-31-422j),-31,-422,423.1370936233315,273.5,470,117.5
515,1,35,(-262-402j),-262,-402,479.8416405440445,273.75,471,117.75
524,1,35,(-339+239j),-339,239,414.77945947213925,279.0,492,123.0
525,1,35,(-302+296j),-302,296,422.8711387645177,279.25,493,123.25
526,1,35,(-163+400j),-163,400,431.9363379017792,279.5,494,123.5
527,1,35,(66+452j),66,452,456.7931698263449,279.75,495,123.75
536,1,35,(355-32j),355,-32,356.4393356519451,285.0,516,129.0
537,1,35,(403-87j),403,-87,412.2838827798147,285.25,517,129.25
538,1,35,(368-254j),368,-254,447.14650842872516,285.5,518,129.5
539,1,35,(210-432j),210,-432,480.33738143101044,285.75,519,129.75
548,1,35,(-327-186j),-327,-186,376.19808611953357,291.0,540,135.0
549,1,35,(-386-166j),-386,-166,420.1809134170661,291.25,541,135.25
550,1,35,(-442+36j),-442,36,443.4636399976891,291.5,542,135.5
551,1,35,(-400+263j),-400,263,478.715990959149,291.75,543,135.75
560,1,35,(228+309j),228,309,384.0117185711915,297.0,564,141.0
561,1,35,(324+304j),324,304,444.28819475651164,297.25,565,141.25
562,1,35,(455+132j),455,132,473.76048801055583,297.5,566,141.5
563,1,35,(470-109j),470,-109,482.4738334873716,297.75,567,141.75
572,1,35,(10-377j),10,-377,377.13260267444394,303.0,588,147.0
573,1,35,(-133-436j),-133,-436,455.83439975499874,303.25,589,147.25
574,1,35,(-333-340j),-333,-340,475.908604671107,303.5,590,147.5
575,1,35,(-467-129j),-467,-129,484.48942196914885,303.75,591,147.75
592,2,18,(387+109j),387,109,402.0572098594925,321.0,36,9.0
593,2,18,(396-46j),396,-46,398.6627647523656,321.25,37,9.25
594,2,18,(354-184j),354,-184,398.9636574927596,321.5,38,9.5
595,2,18,(251-323j),251,-323,409.05989781448875,321.75,39,9.75
604,2,18,(-367-125j),-367,-125,387.7034949545851,327.0,60,15.0
605,2,18,(-368-146j),-368,-146,395.9040287746514,327.25,61,15.25
606,2,18,(-381-68j),-381,-68,387.02067128255567,327.5,62,15.5
607,2,18,(-381+77j),-381,77,388.7029714319148,327.75,63,15.75
616,2,18,(247+313j),247,313,398.7204534507855,333.0,84,21.0
