,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
4,0,15,(658+219j),658,219,693.4875629742756,11.0,44,11.0
5,0,15,(768+23j),768,23,768.3443238548717,11.25,45,11.25
6,0,15,(723-277j),723,-277,774.2467307002336,11.5,46,11.5
7,0,15,(565-530j),565,-530,774.6773521925112,11.75,47,11.75
16,0,15,(-484-519j),-484,-519,709.6597776399618,17.0,68,17.0
17,0,15,(-674-404j),-674,-404,785.8065919804949,17.25,69,17.25
18,0,15,(-778-134j),-778,-134,789.4555085627055,17.5,70,17.5
19,0,15,(-760+161j),-760,161,776.8661403356436,17.75,71,17.75
28,0,15,(165+683j),165,683,702.6478492103993,23.0,92,23.0
29,0,15,(387+663j),387,663,767.6835285454547,23.25,93,23.25
30,0,15,(608+454j),608,454,758.8016868721365,23.5,94,23.5
31,0,15,(734+182j),734,182,756.2274790035073,23.75,95,23.75
40,0,15,(170-692j),170,-692,712.5756100232452,29.0,116,29.0
41,0,15,(-29-778j),-29,-778,778.5403008194245,29.25,117,29.25
42,0,15,(-321-702j),-321,-702,771.9099688435174,29.5,118,29.5
43,0,15,(-561-519j),-561,-519,764.2525760506143,29.75,119,29.75
52,0,15,(-484+519j),-484,519,709.6597776399618,35.0,140,35.0
53,0,15,(-330+705j),-330,705,778.4118447197474,35.25,141,35.25
54,0,15,(-20+775j),-20,775,775.2580215644338,35.5,142,35.5
55,0,15,(277+723j),277,723,774.2467307002336,35.75,143,35.75
64,0,15,(676-192j),676,-192,702.7375043357227,41.0,164,41.0
65,0,15,(640-415j),640,-415,762.7745407392672,41.25,165,41.25
66,0,15,(453-610j),453,-610,759.8085285122825,41.5,166,41.5
67,0,15,(146-742j),146,-742,756.2274790035073,41.75,167,41.75
76,0,15,(-667-179j),-667,-179,690.6011873722779,47.0,188,47.0
77,0,15,(-776+53j),-776,53,777.8078168802368,47.25,189,47.25
78,0,15,(-708+316j),-708,316,775.3192890674138,47.5,190,47.5
79,0,15,(-503+586j),-503,586,772.2726202578983,47.75,191,47.75
88,0,15,(461+536j),461,536,706.9773688032736,53.0,212,53.0
89,0,15,(671+386j),671,386,774.103998181123,53.25,213,53.25
90,0,15,(762+131j),762,131,773.1785046158487,53.5,214,53.5
91,0,15,(742-195j),742,-195,767.1955422185403,53.75,215,53.75
100,0,15,(-146-676j),-146,-676,691.5865817090439,59.0,236,59.0
101,0,15,(-396-667j),-396,-667,775.6964612527248,59.25,237,59.25
102,0,15,(-598-495j),-598,-495,776.2918265703948,59.5,238,59.5
103,0,15,(-743-194j),-743,-194,767.9094998761248,59.75,239,59.75
112,0,15,(-153+678j),-153,678,695.0489191416673,65.0,260,65.0
113,0,15,(73+780j),73,780,783.4085779463995,65.25,261,65.25
114,0,15,(328+706j),328,706,778.4728640100437,65.5,262,65.5
115,0,15,(587+495j),587,495,767.8502458162008,65.75,263,65.75
124,0,15,(503-498j),503,-498,707.8227179174175,71.0,284,71.0
125,0,15,(341-694j),341,-694,773.2509295177084,71.25,285,71.25
126,0,15,(77-763j),77,-763,766.8754788099565,71.5,286,71.5
127,0,15,(-222-733j),-222,-733,765.8805389876413,71.75,287,71.75
136,0,15,(-679+155j),-679,155,696.4667974857093,77.0,308,77.0
137,0,15,(-675+377j),-675,377,773.1455231714143,77.25,309,77.25
138,0,15,(-483+608j),-483,608,776.5004829361022,77.5,310,77.5
139,0,15,(-216+742j),-216,742,772.8001035196618,77.75,311,77.75
148,0,15,(678+155j),678,155,695.4919122462892,83.0,332,83.0
149,0,15,(773-61j),773,-61,775.4031209635411,83.25,333,83.25
150,0,15,(704-355j),704,-355,788.4421348456715,83.5,334,83.5
151,0,15,(512-589j),512,-589,780.4261656300357,83.75,335,83.75
160,0,15,(-491-493j),-491,-493,695.7945098949833,89.0,356,89.0
161,0,15,(-675-369j),-675,-369,769.2762832688917,89.25,357,89.25
162,0,15,(-763-87j),-763,-87,767.9440083756107,89.5,358,89.5
163,0,15,(-737+202j),-737,202,764.1812612201375,89.75,359,89.75
172,0,15,(232+647j),232,647,687.3376171867797,95.0,380,95.0
173,0,15,(452+612j),452,612,760.8206096051815,95.25,381,95.25
174,0,15,(657+400j),657,400,769.1872333833941,95.5,382,95.5
175,0,15,(760+127j),760,127,770.5381236512571,95.75,383,95.75
184,0,15,(203-680j),203,-680,709.6541411138245,101.0,404,101.0
185,0,15,(-6-785j),-6,-785,785.0229296014226,101.25,405,101.25
