,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
0,0,27,(15-68j),15,-68,69.63476143421474,9.0,36,9.0
1,0,27,(-13-70j),-13,-70,71.19691004531025,9.25,37,9.25
2,0,27,(-38-62j),-38,-62,72.71863585079137,9.5,38,9.5
3,0,27,(-63-41j),-63,-41,75.16648189186454,9.75,39,9.75
12,0,27,(25+57j),25,57,62.24146527838174,15.0,60,15.0
13,0,27,(21+66j),21,66,69.26037828369117,15.25,61,15.25
14,0,27,(33+61j),33,61,69.35416353759881,15.5,62,15.5
15,0,27,(56+40j),56,40,68.81860213634101,15.75,63,15.75
24,0,27,(-16-63j),-16,-63,65.0,21.0,84,21.0
25,0,27,(-16-73j),-16,-73,74.73285756613352,21.25,85,21.25
26,0,27,(-33-67j),-33,-67,74.68600939935136,21.5,86,21.5
27,0,27,(-60-41j),-60,-41,72.67048919609665,21.75,87,21.75
36,0,27,(23+57j),23,57,61.465437442517235,27.0,108,27.0
37,0,27,(20+69j),20,69,71.84010022264724,27.25,109,27.25
38,0,27,(35+63j),35,63,72.069410986909,27.5,110,27.5
39,0,27,(61+38j),61,38,71.8679344353238,27.75,111,27.75
48,0,27,(-27-55j),-27,-55,61.26989472816156,33.0,132,33.0
49,0,27,(-24-67j),-24,-67,71.16881339463234,33.25,133,33.25
50,0,27,(-39-63j),-39,-63,74.09453421137081,33.5,134,33.5
51,0,27,(-62-40j),-62,-40,73.78346698278686,33.75,135,33.75
60,0,27,(22+62j),22,62,65.7875368135941,39.0,156,39.0
61,0,27,(24+70j),24,70,74.0,39.25,157,39.25
62,0,27,(41+61j),41,61,73.49829930005184,39.5,158,39.5
63,0,27,(62+35j),62,35,71.19691004531025,39.75,159,39.75
72,0,27,(-30-61j),-30,-61,67.97793759742936,45.0,180,45.0
73,0,27,(-32-71j),-32,-71,77.87810988975015,45.25,181,45.25
74,0,27,(-46-64j),-46,-64,78.81624198095213,45.5,182,45.5
75,0,27,(-63-42j),-63,-42,75.71657678474378,45.75,183,45.75
84,0,27,(27+60j),27,60,65.79513659838392,51.0,204,51.0
