pkt,sample_idx,rssi,ant_array,channel,i,q
0,0,-72,1,21,132,-332
0,1,-72,1,21,7,-353
0,2,-72,1,21,-135,-322
0,3,-72,1,21,-244,-253
0,4,-72,1,21,-326,-137
0,5,-72,1,21,-353,-13
0,6,-72,1,21,-326,130
0,7,-72,1,21,-257,241
0,8,-72,1,21,-137,328
0,9,-72,1,21,-10,360
0,10,-72,1,21,133,342
0,11,-72,1,21,238,282
0,12,-72,1,21,317,177
0,13,-72,1,21,344,57
0,14,-72,1,21,331,-88
0,15,-72,1,21,275,-209
0,16,-72,1,21,168,-308
0,17,-72,1,21,47,-352
0,18,-72,1,21,-99,-338
0,19,-72,1,21,-215,-279
0,20,-72,1,21,-310,-174
0,21,-72,1,21,-354,-62
0,22,-72,1,21,-351,71
0,23,-72,1,21,-304,181
0,24,-72,1,21,-210,282
0,25,-72,1,21,-103,335
0,26,-72,1,21,31,349
0,27,-72,1,21,148,316
0,28,-72,1,21,262,233
0,29,-72,1,21,330,125
0,30,-72,1,21,357,-17
0,31,-72,1,21,327,-145
0,32,-72,1,21,241,-261
0,33,-72,1,21,133,-327
0,34,-72,1,21,-8,-346
0,35,-72,1,21,-131,-319
0,36,-72,1,21,-247,-245
0,37,-72,1,21,-318,-150
0,38,-72,1,21,-356,-16
0,39,-72,1,21,-346,119
0,40,-72,1,21,-281,256
0,41,-72,1,21,-171,313
0,42,-72,1,21,1,255
0,43,-72,1,21,156,90
0,44,-72,1,21,267,-159
0,45,-72,1,21,261,-354
0,46,-72,1,21,140,-484
0,47,-72,1,21,-39,-502
0,48,-72,1,21,-247,-429
0,49,-72,1,21,-396,-288
0,50,-72,1,21,-478,-35
0,51,-72,1,21,-460,239
0,52,-72,1,21,-325,530
0,53,-72,1,21,-125,697
0,54,-72,1,21,148,728
0,55,-72,1,21,387,621
0,56,-72,1,21,595,411
0,57,-72,1,21,677,233
0,58,-72,1,21,643,135
0,59,-72,1,21,499,142
0,60,-72,1,21,348,212
0,61,-72,1,21,244,266
0,62,-72,1,21,251,227
0,63,-72,1,21,325,90
0,64,-72,1,21,372,-74
0,65,-72,1,21,308,-213
0,66,-72,1,21,144,-247
0,67,-72,1,21,-106,-156
0,68,-72,1,21,-293,4
0,69,-72,1,21,-378,210
0,70,-72,1,21,-326,362
0,71,-72,1,21,-164,466
0,72,-72,1,21,21,492
0,73,-72,1,21,232,428
0,74,-72,1,21,397,267
0,75,-72,1,21,524,-16
0,76,-72,1,21,542,-307
0,77,-72,1,21,431,-588
0,78,-72,1,21,213,-719
0,79,-72,1,21,-107,-717
0,80,-72,1,21,-386,-598
0,81,-72,1,21,-574,-428
0,82,-72,1,21,-589,-318
0,83,-72,1,21,-446,-285
0,84,-72,1,21,-274,-309
0,85,-72,1,21,-157,-332
0,86,-72,1,21,-169,-297
0,87,-72,1,21,-279,-182
0,88,-72,1,21,-367,-39
0,89,-72,1,21,-355,114
0,90,-72,1,21,-210,192
0,91,-72,1,21,54,180
0,92,-72,1,21,284,81
0,93,-72,1,21,438,-87
0,94,-72,1,21,433,-248
0,95,-72,1,21,306,-403
0,96,-72,1,21,126,-488
0,97,-72,1,21,-105,-483
0,98,-72,1,21,-314,-371
0,99,-72,1,21,-511,-121
0,100,-72,1,21,-605,158
0,101,-72,1,21,-568,452
0,102,-72,1,21,-406,636
0,103,-72,1,21,-120,726
0,104,-72,1,21,148,714
0,105,-72,1,21,354,633
0,106,-72,1,21,383,540
0,107,-72,1,21,259,449
0,108,-72,1,21,97,397
0,109,-72,1,21,-10,365
0,110,-72,1,21,32,341
0,111,-72,1,21,187,289
0,112,-72,1,21,333,199
0,113,-72,1,21,374,52
0,114,-72,1,21,272,-84
0,115,-72,1,21,23,-186
0,116,-72,1,21,-224,-198
0,117,-72,1,21,-426,-108
0,118,-72,1,21,-494,34
0,119,-72,1,21,-455,217
0,120,-72,1,21,-351,361
0,121,-72,1,21,-164,464
0,122,-72,1,21,66,474
0,123,-72,1,21,363,373
0,124,-72,1,21,592,181
0,125,-72,1,21,719,-102
0,126,-72,1,21,658,-361
0,127,-72,1,21,424,-594
0,128,-72,1,21,139,-705
0,129,-72,1,21,-110,-708
0,130,-72,1,21,-189,-635
0,131,-72,1,21,-103,-509
0,132,-72,1,21,32,-407
0,133,-72,1,21,120,-340
0,134,-72,1,21,80,-324
0,135,-72,1,21,-74,-322
0,136,-72,1,21,-226,-290
0,137,-72,1,21,-319,-181
0,138,-72,1,21,-279,-23
0,139,-72,1,21,-104,169
0,140,-72,1,21,115,281
0,141,-72,1,21,341,293
0,142,-72,1,21,463,188
0,143,-72,1,21,504,-8
0,144,-72,1,21,456,-203
0,145,-72,1,21,305,-383
0,146,-72,1,21,85,-479
0,147,-72,1,21,-230,-477
0,148,-72,1,21,-504,-375
0,149,-72,1,21,-706,-157
0,150,-72,1,21,-743,90
0,151,-72,1,21,-621,374
0,152,-72,1,21,-427,574
0,153,-72,1,21,-215,682
0,154,-72,1,21,-118,648
0,155,-72,1,21,-135,502
0,156,-72,1,21,-212,353
0,157,-72,1,21,-268,256
0,158,-72,1,21,-225,266
0,159,-72,1,21,-78,338
0,160,-72,1,21,90,373
0,161,-72,1,21,226,295
0,162,-72,1,21,252,124
0,163,-72,1,21,152,-121
0,164,-72,1,21,-15,-297
0,165,-72,1,21,-222,-365
0,166,-72,1,21,-373,-302
0,167,-72,1,21,-475,-136
0,168,-72,1,21,-498,42
0,169,-72,1,21,-433,241
0,170,-72,1,21,-277,396
0,171,-72,1,21,-2,518
0,172,-72,1,21,286,543
0,173,-72,1,21,573,450
0,174,-72,1,21,721,253
0,175,-72,1,21,743,-49
0,176,-72,1,21,641,-325
0,177,-72,1,21,476,-523
0,178,-72,1,21,360,-549
0,179,-72,1,21,314,-412
0,180,-72,1,21,327,-245
0,181,-72,1,21,344,-134
0,182,-72,1,21,313,-156
0,183,-72,1,21,211,-278
0,184,-72,1,21,82,-374
0,185,-72,1,21,-63,-371
0,186,-72,1,21,-156,-234
0,187,-72,1,21,-183,21
0,188,-72,1,21,-123,256
0,189,-72,1,21,19,428
0,190,-72,1,21,184,449
0,191,-72,1,21,362,353
0,192,-72,1,21,474,192
0,193,-72,1,21,497,-37
0,194,-72,1,21,412,-264
0,195,-72,1,21,195,-499
0,196,-72,1,21,-62,-634
0,197,-72,1,21,-353,-637
0,198,-72,1,21,-557,-495
0,199,-72,1,21,-682,-205
0,200,-72,1,21,-696,82
0,201,-72,1,21,-640,295
0,202,-72,1,21,-540,357
0,203,-72,1,21,-461,254
0,204,-72,1,21,-402,68
0,205,-72,1,21,-372,-29
0,206,-72,1,21,-337,12
0,207,-72,1,21,-283,161
0,208,-72,1,21,-182,333
0,209,-72,1,21,-57,384
0,210,-72,1,21,90,267
0,211,-72,1,21,185,51
0,212,-72,1,21,204,-226
0,213,-72,1,21,136,-416
0,214,-72,1,21,-15,-505
0,215,-72,1,21,-177,-482
0,216,-72,1,21,-345,-366
0,217,-72,1,21,-448,-198
0,218,-72,1,21,-475,60
0,219,-72,1,21,-396,322
0,220,-72,1,21,-199,582
0,221,-72,1,21,48,704
0,222,-72,1,21,343,667
0,223,-72,1,21,562,472
0,224,-72,1,21,714,165
0,225,-72,1,21,734,-73
0,226,-72,1,21,647,-167
0,227,-72,1,21,524,-104
0,228,-72,1,21,404,46
0,229,-72,1,21,345,128
0,230,-72,1,21,337,84
0,231,-72,1,21,345,-51
0,232,-72,1,21,316,-222
0,233,-72,1,21,223,-308
0,234,-72,1,21,43,-274
0,235,-72,1,21,-138,-129
0,236,-72,1,21,-289,102
0,237,-72,1,21,-316,299
0,238,-72,1,21,-224,449
0,239,-72,1,21,-61,501
0,240,-72,1,21,153,477
0,241,-72,1,21,329,369
0,242,-72,1,21,469,139
0,243,-72,1,21,517,-135
0,244,-72,1,21,451,-454
0,245,-72,1,21,292,-668
0,246,-72,1,21,24,-758
0,247,-72,1,21,-243,-698
0,248,-72,1,21,-502,-521
0,249,-72,1,21,-628,-348
0,250,-72,1,21,-610,-226
0,251,-72,1,21,-477,-215
0,252,-72,1,21,-298,-268
0,253,-72,1,21,-207,-300
0,254,-72,1,21,-221,-255
0,255,-72,1,21,-307,-133
0,256,-72,1,21,-382,44
0,257,-72,1,21,-345,178
0,258,-72,1,21,-161,231
